region_schema	region_parent	region_child	pop_2020	no_exc
pt_municipality	pt	mourão	2255	True
pt_municipality	pt	murtosa	10996	True
pt_municipality	pt	murça	5280	True
pt_municipality	pt	mértola	6221	True
pt_municipality	pt	mêda	4363	True
pt_municipality	pt	nazaré	15279	True
pt_municipality	pt	nelas	13544	True
pt_municipality	pt	nisa	6578	True
pt_municipality	pt	nordeste	4387	True
pt_municipality	pt	odemira	25761	True
pt_municipality	pt	odivelas	150913	True
pt_municipality	pt	oeiras	181039	True
pt_municipality	pt	oleiros	4859	True
pt_municipality	pt	olhão	49414	True
pt_municipality	pt	oliveira de azeméis	66210	True
pt_municipality	pt	oliveira de frades	10090	True
pt_municipality	pt	oliveira do bairro	24715	True
pt_municipality	pt	oliveira do hospital	19589	True
pt_municipality	pt	ourique	4779	True
pt_municipality	pt	ourém	45236	True
pt_municipality	pt	ovar	54732	True
pt_municipality	pt	palmela	72650	True
pt_municipality	pt	pampilhosa da serra	3990	True
pt_municipality	pt	paredes	89516	True
pt_municipality	pt	paredes de coura	8847	True
pt_municipality	pt	paços de ferreira	57825	True
pt_municipality	pt	pedrógão grande	3538	True
pt_municipality	pt	penacova	13852	True
pt_municipality	pt	penafiel	73931	True
pt_municipality	pt	penalva do castelo	6896	True
pt_municipality	pt	penamacor	4933	True
pt_municipality	pt	penedono	2586	True
pt_municipality	pt	penela	5313	True
pt_municipality	pt	peniche	23958	True
pt_municipality	pt	peso da régua	15314	True
pt_municipality	pt	pinhel	8589	True
pt_municipality	pt	pombal	53822	True
pt_municipality	pt	ponta delgada	68017	True
pt_municipality	pt	ponta do sol	8848	True
pt_municipality	pt	ponte da barca	11036	True
pt_municipality	pt	ponte de lima	43147	True
pt_municipality	pt	ponte de sôr	15485	True
pt_municipality	pt	portalegre	23932	True
pt_municipality	pt	portel	5873	True
pt_municipality	pt	portimão	67513	True
pt_municipality	pt	porto	237431	True
pt_municipality	pt	porto de mós	22825	True
pt_municipality	pt	porto moniz	2892	True
pt_municipality	pt	porto santo	4908	True
pt_municipality	pt	povoação	5520	True
pt_municipality	pt	praia da vitória	17771	True
pt_municipality	pt	proença-a-nova	7405	True
pt_municipality	pt	póvoa de lanhoso	20518	True
pt_municipality	pt	póvoa de varzim	68775	True
pt_municipality	pt	redondo	6850	True
pt_municipality	pt	reguengos de monsaraz	10352	True
pt_municipality	pt	resende	10680	True
pt_municipality	pt	ribeira brava	12516	True
pt_municipality	pt	ribeira de pena	6957	True
pt_municipality	pt	ribeira grande	32687	True
pt_municipality	pt	rio maior	21031	True
pt_municipality	pt	sabrosa	6269	True
pt_municipality	pt	sabugal	10775	True
pt_municipality	pt	salvaterra de magos	24016	True
pt_municipality	pt	santa comba dão	11888	True
pt_municipality	pt	santa cruz	36570	True
pt_municipality	pt	santa cruz da graciosa	3700	True
pt_municipality	pt	santa cruz das flores	2432	True
pt_municipality	pt	santa maria da feira	127357	True
pt_municipality	pt	santa marta de penaguião	7040	True
pt_municipality	pt	santana	6342	True
pt_municipality	pt	santarém	60864	True
pt_municipality	pt	santiago do cacém	28647	True
pt_municipality	pt	santo tirso	71671	True
pt_municipality	pt	sardoal	3974	True
pt_municipality	pt	seia	22072	True
pt_municipality	pt	seixal	160882	True
pt_municipality	pt	sernancelhe	5305	True
pt_municipality	pt	serpa	14640	True
pt_municipality	pt	sertã	15157	True
pt_municipality	pt	sesimbra	62911	True
pt_municipality	pt	setúbal	127757	True
pt_municipality	pt	sever do vouga	11493	True
pt_municipality	pt	silves	40134	True
pt_municipality	pt	sines	11038	True
pt_municipality	pt	sintra	373145	True
pt_municipality	pt	sobral de monte agraço	9785	True
pt_municipality	pt	soure	17392	True
pt_municipality	pt	sousel	4516	True
pt_municipality	pt	sátão	11885	True
pt_municipality	pt	são brás de alportel	10941	True
pt_municipality	pt	são joão da madeira	20647	True
pt_municipality	pt	são joão da pesqueira	7222	True
pt_municipality	pt	são pedro do sul	17497	True
pt_municipality	pt	são roque do pico	2831	True
pt_municipality	pt	são vicente	5146	True
pt_municipality	pt	tabuaço	5930	True
pt_municipality	pt	tarouca	7721	True
pt_municipality	pt	terras de bouro	6124	True
pt_municipality	pt	tomar	38675	True
pt_municipality	pt	tondela	26985	True
pt_municipality	pt	torre de moncorvo	7506	True
pt_municipality	pt	torres novas	35874	True
pt_municipality	pt	torres vedras	86483	True
pt_municipality	pt	trancoso	9076	True
pt_municipality	pt	trofa	40058	True
pt_municipality	pt	tábua	11718	True
pt_municipality	pt	vagos	23095	True
pt_municipality	pt	vale de cambra	21554	True
pt_municipality	pt	valença	14518	True
pt_municipality	pt	valongo	100707	True
pt_municipality	pt	valpaços	14866	True
pt_municipality	pt	velas	4638	True
pt_municipality	pt	vendas novas	12030	True
pt_municipality	pt	viana do alentejo	5784	True
pt_municipality	pt	viana do castelo	89762	True
pt_municipality	pt	vidigueira	5713	True
pt_municipality	pt	vieira do minho	11642	True
pt_municipality	pt	vila de rei	3743	True
pt_municipality	pt	vila do bispo	4561	True
pt_municipality	pt	vila do conde	73793	True
pt_municipality	pt	vila do porto	5644	True
pt_municipality	pt	vila flor	7089	True
pt_municipality	pt	vila franca de xira	135430	True
pt_municipality	pt	vila franca do campo	8188	True
pt_municipality	pt	vila nova da barquinha	5809	True
pt_municipality	pt	vila nova de cerveira	9646	True
pt_municipality	pt	vila nova de famalicão	117333	True
pt_municipality	pt	vila nova de foz côa	7596	True
pt_municipality	pt	vila nova de gaia	270156	True
pt_municipality	pt	vila nova de paiva	5255	True
pt_municipality	pt	vila nova de poiares	7879	True
pt_municipality	pt	vila pouca de aguiar	12441	True
pt_municipality	pt	vila real	53490	True
pt_municipality	pt	vila real de santo antónio	18562	True
pt_municipality	pt	vila velha de ródão	3454	True
pt_municipality	pt	vila verde	47889	True
pt_municipality	pt	vila viçosa	8821	True
pt_municipality	pt	vimioso	4172	True
pt_municipality	pt	vinhais	7849	True
pt_municipality	pt	viseu	105142	True
pt_municipality	pt	vizela	24766	True
pt_municipality	pt	vouzela	9650	True
pt_municipality	pt	águeda	46319	True
pt_municipality	pt	évora	56599	True
pt_municipality	pt	ílhavo	39730	True
pt_municipality	pt	óbidos	12278	True
sa3	au-act	belconnen	92065	True
sa3	au-act	canberra east	3486	True
sa3	au-act	gungahlin	47228	True
sa3	au-act	molonglo	38	True
sa3	au-act	north canberra	46386	True
sa3	au-act	south canberra	24893	True
sa3	au-act	tuggeranong	88191	True
sa3	au-act	urriarra-namadgi	674	True
sa3	au-act	weston creek	22199	True
sa3	au-act	woden valley	31676	True
th_district	th-10	bang bon	181176	True
th_district	th-10	bang kapi	343275	True
th_district	th-10	bang khae	361730	True
th_district	th-10	bang khen	314227	True
th_district	th-10	bang kho laem	170560	True
th_district	th-10	bang khun thian	368262	True
th_district	th-10	bang na	203961	True
th_district	th-10	bang phlat	258210	True
th_district	th-10	bang rak	43312	True
th_district	th-10	bang sue	165227	True
th_district	th-10	bangkok noi	186895	True
th_district	th-10	bangkok yai	113790	True
th_district	th-10	bueng kum	192995	True
th_district	th-10	chatuchak	462019	True
th_district	th-10	chom thong	242551	True
th_district	th-10	din daeng	211646	True
th_district	th-10	don mueang	278393	True
th_district	th-10	dusit	152367	True
th_district	th-10	huai khwang	215247	True
th_district	th-10	khan na yao	162912	True
th_district	th-10	khlong sam wa	321438	True
th_district	th-10	khlong san	75539	True
th_district	th-10	khlong toei	200515	True
th_district	th-10	lak si	276968	True
th_district	th-10	lat krabang	365625	True
th_district	th-10	lat phrao	215678	True
th_district	th-10	min buri	274843	True
th_district	th-10	nong chok	230301	True
th_district	th-10	nong khaem	269447	True
th_district	th-10	pathum wan	105449	True
th_district	th-10	phasi charoen	266551	True
th_district	th-10	phaya thai	159930	True
th_district	th-10	phra khanong	178545	True
th_district	th-10	phra nakhon	82893	True
th_district	th-10	pom prap sattru phai	36895	True
th_district	th-10	prawet	270440	True
th_district	th-10	rat burana	157794	True
th_district	th-10	ratchathewi	166018	True
th_district	th-10	sai mai	281153	True
th_district	th-10	samphanthawong	22216	True
th_district	th-10	saphan sung	168020	True
th_district	th-10	sathon	197553	True
th_district	th-10	suan luang	351111	True
th_district	th-10	taling chan	215651	True
th_district	th-10	thawi watthana	138328	True
th_district	th-10	thon buri	244410	True
th_district	th-10	thung khru	165509	True
th_district	th-10	vadhana	219069	True
th_district	th-10	wang thonglang	350207	True
th_district	th-10	yan nawa	194590	True
th_district	th-11	bang bo	279782	True
th_district	th-11	bang phli	436353	True
th_district	th-11	bang sao thong	215973	True
th_district	th-11	mueang samut prakan	1389739	True
th_district	th-11	phra pradaeng	631722	True
th_district	th-11	phra samut chedi	296624	True
th_district	th-12	bang bua thong	307338	True
th_district	th-12	bang kruai	230226	True
th_district	th-12	bang yai	159218	True
th_district	th-12	mueang nonthaburi	908557	True
th_district	th-12	pak kret	483962	True
th_district	th-12	sai noi	109251	True
th_district	th-13	khlong luang	569694	True
th_district	th-13	lam luk ka	557879	True
th_district	th-13	lat lum kaeo	151176	True
th_district	th-13	mueang pathum thani	519161	True
th_district	th-13	nong suea	173480	True
th_district	th-13	sam khok	162979	True
th_district	th-13	thanyaburi	466561	True
th_district	th-14	ban phraek	9198	True
th_district	th-14	bang ban	36925	True
th_district	th-14	bang pa-in	81207	True
th_district	th-14	bang pahan	40213	True
th_district	th-14	bang sai	67273	True
th_district	th-14	lat bua luang	36946	True
th_district	th-14	maha rat	24000	True
th_district	th-14	nakhon luang	36860	True
th_district	th-14	phachi	30359	True
th_district	th-14	phak hai	44387	True
th_district	th-14	phra nakhon si ayutthaya	135448	True
th_district	th-14	sena	64101	True
th_district	th-14	tha ruea	47766	True
th_district	th-14	uthai	36262	True
th_district	th-14	wang noi	55628	True
th_district	th-15	chaiyo	20143	True
th_district	th-15	mueang ang thong	44768	True
th_district	th-15	pa mok	25779	True
th_district	th-15	pho thong	45739	True
th_district	th-15	samko	15652	True
th_district	th-15	sawaeng ha	29238	True
th_district	th-15	wiset chai chan	59032	True
th_district	th-16	ban mi	90267	True
th_district	th-16	chai badan	85461	True
th_district	th-16	khok charoen	28659	True
th_district	th-16	khok samrong	91171	True
th_district	th-16	lam sonthi	27452	True
th_district	th-16	mueang lop buri	267844	True
th_district	th-16	nong muang	32966	True
th_district	th-16	phatthana nikhom	71618	True
th_district	th-16	sa bot	23890	True
th_district	th-16	tha luang	30410	True
th_district	th-16	tha wung	56296	True
th_district	th-17	bang rachan	27036	True
th_district	th-17	in buri	41012	True
th_district	th-17	khai bang rachan	17933	True
th_district	th-17	mueang sing buri	36365	True
th_district	th-17	phrom buri	18032	True
th_district	th-17	tha chang	10186	True
th_district	th-18	hankha	42348	True
th_district	th-18	manorom	28758	True
th_district	th-18	mueang chai nat	56400	True
th_district	th-18	noen kham	12948	True
th_district	th-18	nong mamong	14068	True
th_district	th-18	sankhaburi	50598	True
th_district	th-18	sapphaya	36256	True
th_district	th-18	wat sing	18495	True
th_district	th-19	ban mo	66646	True
th_district	th-19	chaloem phra kiat	47002	True
th_district	th-19	don phut	8743	True
th_district	th-19	kaeng khoi	133688	True
th_district	th-19	muak lek	65180	True
th_district	th-19	mueang saraburi	160917	True
th_district	th-19	nong don	15321	True
th_district	th-19	nong khae	148229	True
th_district	th-19	nong saeng	34946	True
th_district	th-19	phra phutthabat	108501	True
th_district	th-19	sao hai	41589	True
th_district	th-19	wang muang	31104	True
th_district	th-19	wihan daeng	44635	True
th_district	th-20	ban bueng	198877	True
th_district	th-20	bang lamung	366684	True
th_district	th-20	bo thong	88441	True
th_district	th-20	ko chan	77496	True
th_district	th-20	mueang chon buri	529494	True
th_district	th-20	nong yai	49719	True
th_district	th-20	phan thong	97500	True
th_district	th-20	phanat nikhom	249794	True
th_district	th-20	sattahip	233673	True
th_district	th-20	si racha	375481	True
th_district	th-21	ban chang	119669	True
th_district	th-21	ban khai	139830	True
th_district	th-21	khao chamao	43972	True
th_district	th-21	klaeng	298184	True
th_district	th-21	mueang rayong	450196	True
th_district	th-21	nikhom phatthana	74041	True
th_district	th-21	pluak daeng	79007	True
th_district	th-21	wang chan	53596	True
th_district	th-22	kaeng hang maeo	37972	True
th_district	th-22	khao khitchakut	25185	True
th_district	th-22	khlung	55454	True
th_district	th-22	laem sing	27584	True
th_district	th-22	makham	30153	True
th_district	th-22	mueang chanthaburi	126908	True
th_district	th-22	na yai am	35678	True
th_district	th-22	pong nam ron	43259	True
th_district	th-22	soi dao	51853	True
th_district	th-22	tha mai	70215	True
th_district	th-23	bo rai	47919	True
th_district	th-23	khao saming	54322	True
th_district	th-23	khlong yai	22279	True
th_district	th-23	ko chang	5068	True
th_district	th-23	ko kut	1678	True
th_district	th-23	laem ngop	21352	True
th_district	th-23	mueang trat	112376	True
th_district	th-24	ban pho	60334	True
th_district	th-24	bang khla	63386	True
th_district	th-24	bang nam priao	100038	True
th_district	th-24	bang pakong	105958	True
th_district	th-24	khlong khuean	14920	True
th_district	th-24	mueang chachoengsao	181601	True
th_district	th-24	phanom sarakham	100452	True
th_district	th-24	plaeng yao	45596	True
th_district	th-24	ratchasan	14490	True
th_district	th-24	sanam chai khet	82246	True
th_district	th-24	tha takiap	45579	True
th_district	th-25	ban sang	53865	True
th_district	th-25	kabin buri	215604	True
th_district	th-25	mueang prachin buri	187174	True
th_district	th-25	na di	76481	True
th_district	th-25	prachantakham	84870	True
th_district	th-25	si maha phot	90818	True
th_district	th-25	si mahosot	27914	True
th_district	th-26	ban na	68182	True
th_district	th-26	mueang nakhon nayok	102451	True
th_district	th-26	ongkharak	53854	True
th_district	th-26	pak phli	26258	True
th_district	th-27	aranyaprathet	113382	True
th_district	th-27	khao chakan	62058	True
th_district	th-27	khlong hat	40484	True
th_district	th-27	khok sung	21554	True
th_district	th-27	mueang sa kaeo	122580	True
th_district	th-27	ta phraya	65953	True
th_district	th-27	wang nam yen	78250	True
th_district	th-27	wang sombun	36354	True
th_district	th-27	watthana nakhon	107178	True
th_district	th-30	ban lueam	21914	True
th_district	th-30	bua lai	24038	True
th_district	th-30	bua yai	84543	True
th_district	th-30	chakkarat	61083	True
th_district	th-30	chaloem phra kiat	12729	True
th_district	th-30	chok chai	72603	True
th_district	th-30	chum phuang	82636	True
th_district	th-30	dan khun thot	120713	True
th_district	th-30	huai thalaeng	77593	True
th_district	th-30	kaeng sanam nang	36580	True
th_district	th-30	kham sakaesaeng	42994	True
th_district	th-30	kham thale so	27102	True
th_district	th-30	khon buri	90432	True
th_district	th-30	khong	78543	True
th_district	th-30	lam thamenchai	31376	True
th_district	th-30	mueang nakhon ratchasima	418101	True
th_district	th-30	mueang yang	29133	True
th_district	th-30	non daeng	24933	True
th_district	th-30	non sung	125077	True
th_district	th-30	non thai	77424	True
th_district	th-30	nong bun mak	53930	True
th_district	th-30	pak chong	173959	True
th_district	th-30	pak thong chai	114787	True
th_district	th-30	phimai	128703	True
th_district	th-30	phra thong kham	42544	True
th_district	th-30	prathai	71830	True
th_district	th-30	sida	24362	True
th_district	th-30	sikhio	116661	True
th_district	th-30	soeng sang	64924	True
th_district	th-30	sung noen	77798	True
th_district	th-30	thepharak	23060	True
th_district	th-30	wang nam khiao	39992	True
th_district	th-31	ban dan	22122	True
th_district	th-31	ban kruat	53453	True
th_district	th-31	ban mai chaiyaphot	21042	True
th_district	th-31	chaloem phra kiat	24338	True
th_district	th-31	chamni	24171	True
th_district	th-31	huai rat	26817	True
th_district	th-31	khaen dong	22604	True
th_district	th-31	khu mueang	48377	True
th_district	th-31	krasang	71129	True
th_district	th-31	lahan sai	50155	True
th_district	th-31	lam plai mat	94822	True
th_district	th-31	mueang buri ram	144710	True
th_district	th-31	na pho	24432	True
th_district	th-31	nang rong	74492	True
th_district	th-31	non din daeng	19506	True
th_district	th-31	non suwan	14645	True
th_district	th-31	nong hong	32899	True
th_district	th-31	nong ki	50181	True
th_district	th-31	pakham	30997	True
th_district	th-31	phlapphla chai	30219	True
th_district	th-31	phutthaisong	31987	True
th_district	th-31	prakhon chai	91826	True
th_district	th-31	satuek	78264	True
th_district	th-32	buachet	26641	True
th_district	th-32	chom phra	41687	True
th_district	th-32	chumphon buri	48040	True
th_district	th-32	kap choeng	53293	True
th_district	th-32	khwao sin rin	24656	True
th_district	th-32	lamduan	20784	True
th_district	th-32	mueang surin	176794	True
th_district	th-32	non narai	24240	True
th_district	th-32	phanom dong rak	24166	True
th_district	th-32	prasat	104635	True
th_district	th-32	rattanaburi	65297	True
th_district	th-32	samrong thap	37473	True
th_district	th-32	sangkha	84463	True
th_district	th-32	sanom	30745	True
th_district	th-32	si narong	31380	True
th_district	th-32	sikhoraphum	97943	True
th_district	th-32	tha tum	67974	True
th_district	th-33	benchalak	22586	True
th_district	th-33	bueng bun	7038	True
th_district	th-33	huai thap than	24799	True
th_district	th-33	kantharalak	123345	True
th_district	th-33	kanthararom	64502	True
th_district	th-33	khukhan	92125	True
th_district	th-33	khun han	68352	True
th_district	th-33	mueang chan	11527	True
th_district	th-33	mueang si sa ket	85476	True
th_district	th-33	nam kliang	25950	True
th_district	th-33	non khun	23012	True
th_district	th-33	phayu	24686	True
th_district	th-33	pho si suwan	14456	True
th_district	th-33	phrai bueng	29861	True
th_district	th-33	phu sing	33102	True
th_district	th-33	prang ku	44095	True
th_district	th-33	rasi salai	51878	True
th_district	th-33	si rattana	31415	True
th_district	th-33	sila lat	13430	True
th_district	th-33	uthumphon phisai	70246	True
th_district	th-33	wang hin	28314	True
th_district	th-33	yang chum noi	24178	True
th_district	th-34	buntharik	87575	True
th_district	th-34	det udom	171794	True
th_district	th-34	don mot daeng	28001	True
th_district	th-34	khemarat	75644	True
th_district	th-34	khong chiam	30265	True
th_district	th-34	khueang nai	111493	True
th_district	th-34	kut khaopun	39372	True
th_district	th-34	lao suea kok	24663	True
th_district	th-34	muang sam sip	81478	True
th_district	th-34	mueang ubon ratchathani	224890	True
th_district	th-34	na chaluai	51970	True
th_district	th-34	na tan	35402	True
th_district	th-34	na yia	23022	True
th_district	th-34	nam khun	27681	True
th_district	th-34	nam yuen	71105	True
th_district	th-34	phibun mangsahan	136884	True
th_district	th-34	pho sai	42698	True
th_district	th-34	samrong	52189	True
th_district	th-34	sawang wirawong	29852	True
th_district	th-34	si mueang mai	66622	True
th_district	th-34	sirindhorn	45241	True
th_district	th-34	tan sum	31113	True
th_district	th-34	thung si udom	27040	True
th_district	th-34	trakan phuet phon	123632	True
th_district	th-34	warin chamrap	162812	True
th_district	th-35	kham khuean kaeo	58915	True
th_district	th-35	kho wang	21381	True
th_district	th-35	kut chum	52021	True
th_district	th-35	loeng nok tha	71403	True
th_district	th-35	maha chana chai	46521	True
th_district	th-35	mueang yasothon	101005	True
th_district	th-35	pa tio	26251	True
th_district	th-35	sai mun	25195	True
th_district	th-35	thai charoen	22312	True
th_district	th-36	bamnet narong	41066	True
th_district	th-36	ban khwao	39269	True
th_district	th-36	ban thaen	34364	True
th_district	th-36	chatturat	57535	True
th_district	th-36	kaeng khro	71982	True
th_district	th-36	kaset sombun	75898	True
th_district	th-36	khon san	47053	True
th_district	th-36	khon sawan	42054	True
th_district	th-36	mueang chaiyaphum	147689	True
th_district	th-36	noen sa-nga	19426	True
th_district	th-36	nong bua daeng	72256	True
th_district	th-36	nong bua rawe	25685	True
th_district	th-36	phakdi chumphon	19883	True
th_district	th-36	phu khiao	92860	True
th_district	th-36	sap yai	9473	True
th_district	th-36	thep sathit	49045	True
th_district	th-37	chanuman	22024	True
th_district	th-37	hua taphan	31235	True
th_district	th-37	lue amnat	22723	True
th_district	th-37	mueang amnat charoen	79402	True
th_district	th-37	pathum ratchawongsa	27653	True
th_district	th-37	phana	18384	True
th_district	th-37	senangkhanikhom	25111	True
th_district	th-38	bueng khong long	28004	True
th_district	th-38	bung khla	12940	True
th_district	th-38	mueang bueng kan	68854	True
th_district	th-38	pak khat	28625	True
th_district	th-38	phon charoen	34910	True
th_district	th-38	seka	70308	True
th_district	th-38	si wilai	29633	True
th_district	th-38	so phisai	60020	True
th_district	th-39	mueang nong bua lam phu	126961	True
th_district	th-39	na klang	92955	True
th_district	th-39	na wang	36129	True
th_district	th-39	non sang	63300	True
th_district	th-39	si bun rueang	104520	True
th_district	th-39	suwannakhuha	62254	True
th_district	th-40	ban fang	50524	True
th_district	th-40	ban haet	31728	True
th_district	th-40	ban phai	105935	True
th_district	th-40	chonnabot	51176	True
th_district	th-40	chum phae	127609	True
th_district	th-40	khao suan kwang	37683	True
th_district	th-40	khok pho chai	28607	True
th_district	th-40	kranuan	75379	True
th_district	th-40	mancha khiri	72054	True
th_district	th-40	mueang khon kaen	365400	True
th_district	th-40	nam phong	112637	True
th_district	th-40	non sila	23929	True
th_district	th-40	nong na kham	23440	True
th_district	th-40	nong ruea	91966	True
th_district	th-40	nong song hong	78842	True
th_district	th-40	phon	91681	True
th_district	th-40	phra yuen	33155	True
th_district	th-40	phu pha man	20215	True
th_district	th-40	phu wiang	89936	True
th_district	th-40	pueai noi	19790	True
th_district	th-40	sam sung	22828	True
th_district	th-40	si chomphu	76736	True
th_district	th-40	ubolratana	42788	True
th_district	th-40	waeng noi	43160	True
th_district	th-40	waeng yai	28131	True
th_district	th-40	wiang kao	519	True
th_district	th-41	ban dung	85169	True
th_district	th-41	ban phue	78829	True
th_district	th-41	chai wan	29847	True
th_district	th-41	ku kaeo	16229	True
th_district	th-41	kumphawapi	95475	True
th_district	th-41	kut chap	47754	True
th_district	th-41	mueang udon thani	292863	True
th_district	th-41	na yung	19246	True
th_district	th-41	nam som	40711	True
th_district	th-41	non sa-at	35405	True
th_district	th-41	nong han	86112	True
th_district	th-41	nong saeng	11684	True
th_district	th-41	nong wua so	47735	True
th_district	th-41	phen	79749	True
th_district	th-41	phibun rak	17902	True
th_district	th-41	prachaksinlapakhom	19030	True
th_district	th-41	sang khom	20755	True
th_district	th-41	si that	35509	True
th_district	th-41	thung fon	22493	True
th_district	th-41	wang sam mo	40209	True
th_district	th-42	chiang khan	52236	True
th_district	th-42	dan sai	39163	True
th_district	th-42	erawan	29689	True
th_district	th-42	mueang loei	89643	True
th_district	th-42	na duang	19550	True
th_district	th-42	na haeo	8747	True
th_district	th-42	nong hin	17436	True
th_district	th-42	pak chom	41401	True
th_district	th-42	pha khao	33007	True
th_district	th-42	phu kradueng	26292	True
th_district	th-42	phu luang	19548	True
th_district	th-42	phu ruea	15614	True
th_district	th-42	tha li	23097	True
th_district	th-42	wang saphung	86711	True
th_district	th-43	fao rai	42515	True
th_district	th-43	mueang nong khai	124101	True
th_district	th-43	pho tak	12581	True
th_district	th-43	phon phisai	86419	True
th_district	th-43	rattanawapi	32048	True
th_district	th-43	sakhrai	21261	True
th_district	th-43	sangkhom	20457	True
th_district	th-43	si chiang mai	34043	True
th_district	th-43	tha bo	74795	True
th_district	th-44	borabue	84528	True
th_district	th-44	chiang yuen	48207	True
th_district	th-44	chuen chom	19436	True
th_district	th-44	kae dam	21610	True
th_district	th-44	kantharawichai	57757	True
th_district	th-44	kosum phisai	93979	True
th_district	th-44	kut rang	28349	True
th_district	th-44	mueang maha sarakham	113673	True
th_district	th-44	na chueak	46347	True
th_district	th-44	na dun	28728	True
th_district	th-44	phayakkhaphum phisai	67201	True
th_district	th-44	wapi pathum	88347	True
th_district	th-44	yang sisurat	27396	True
th_district	th-45	at samat	53443	True
th_district	th-45	changhan	32021	True
th_district	th-45	chaturaphak phiman	59762	True
th_district	th-45	chiang khwan	20201	True
th_district	th-45	kaset wisai	71993	True
th_district	th-45	moei wadi	15771	True
th_district	th-45	mueang roi et	110449	True
th_district	th-45	mueang suang	16461	True
th_district	th-45	nong hi	18771	True
th_district	th-45	nong phok	46523	True
th_district	th-45	pathum rat	36586	True
th_district	th-45	phanom phrai	55093	True
th_district	th-45	pho chai	39981	True
th_district	th-45	phon sai	18992	True
th_district	th-45	phon thong	74180	True
th_district	th-45	selaphum	91176	True
th_district	th-45	si somdet	24693	True
th_district	th-45	suwannaphum	83565	True
th_district	th-45	thawat buri	50205	True
th_district	th-45	thung khao luang	17223	True
th_district	th-46	don chan	18984	True
th_district	th-46	huai mek	37065	True
th_district	th-46	huai phueng	22979	True
th_district	th-46	kamalasai	55160	True
th_district	th-46	kham muang	35323	True
th_district	th-46	khao wong	28265	True
th_district	th-46	khong chai	19528	True
th_district	th-46	kuchinarai	79903	True
th_district	th-46	mueang kalasin	111352	True
th_district	th-46	na khu	23172	True
th_district	th-46	na mon	28261	True
th_district	th-46	nong kung si	48429	True
th_district	th-46	rong kham	9910	True
th_district	th-46	sahatsakhan	30536	True
th_district	th-46	sam chai	18297	True
th_district	th-46	somdet	44507	True
th_district	th-46	tha khantho	28237	True
th_district	th-46	yang talat	97857	True
th_district	th-47	akat amnuai	50750	True
th_district	th-47	ban muang	52287	True
th_district	th-47	charoen sin	33381	True
th_district	th-47	kham ta kla	28742	True
th_district	th-47	khok si suphan	27212	True
th_district	th-47	kusuman	33992	True
th_district	th-47	kut bak	24977	True
th_district	th-47	mueang sakon nakhon	140574	True
th_district	th-47	nikhom nam un	11458	True
th_district	th-47	phang khon	40437	True
th_district	th-47	phanna nikhom	62174	True
th_district	th-47	phon na kaeo	26895	True
th_district	th-47	phu phan	30297	True
th_district	th-47	sawang daen din	114849	True
th_district	th-47	song dao	26740	True
th_district	th-47	tao ngoi	17264	True
th_district	th-47	wanon niwat	92427	True
th_district	th-47	waritchaphum	39347	True
th_district	th-48	ban phaeng	24810	True
th_district	th-48	mueang nakhon phanom	117623	True
th_district	th-48	na kae	55163	True
th_district	th-48	na thom	14265	True
th_district	th-48	na wa	32469	True
th_district	th-48	phon sawan	35050	True
th_district	th-48	pla pak	34940	True
th_district	th-48	renu nakhon	30188	True
th_district	th-48	si songkhram	48270	True
th_district	th-48	tha uthen	42267	True
th_district	th-48	that phanom	60798	True
th_district	th-48	wang yang	8949	True
th_district	th-49	don tan	51561	True
th_district	th-49	dong luang	39926	True
th_district	th-49	khamcha-i	57244	True
th_district	th-49	mueang mukdahan	160012	True
th_district	th-49	nikhom kham soi	50928	True
th_district	th-49	nong sung	27128	True
th_district	th-49	wan yai	23716	True
th_district	th-50	chai prakan	58739	True
th_district	th-50	chiang dao	96793	True
th_district	th-50	chom thong	79622	True
th_district	th-50	doi lo	34288	True
th_district	th-50	doi saket	73085	True
th_district	th-50	doi tao	31406	True
th_district	th-50	fang	125032	True
th_district	th-50	galyani vadhana	8889	True
th_district	th-50	hang dong	85857	True
th_district	th-50	hot	55085	True
th_district	th-50	mae ai	93827	True
th_district	th-50	mae chaem	69978	True
th_district	th-50	mae on	33451	True
th_district	th-50	mae rim	88017	True
th_district	th-50	mae taeng	92101	True
th_district	th-50	mae wang	36701	True
th_district	th-50	mueang chiang mai	346191	True
th_district	th-50	omkoi	59608	True
th_district	th-50	phrao	68503	True
th_district	th-50	samoeng	28719	True
th_district	th-50	san kamphaeng	92853	True
th_district	th-50	san pa tong	100694	True
th_district	th-50	san sai	122601	True
th_district	th-50	saraphi	99300	True
th_district	th-50	wiang haeng	26157	True
th_district	th-51	ban hong	44439	True
th_district	th-51	ban thi	19060	True
th_district	th-51	li	63441	True
th_district	th-51	mae tha	65433	True
th_district	th-51	mueang lamphun	145018	True
th_district	th-51	pa sang	60459	True
th_district	th-51	thung hua chang	19099	True
th_district	th-51	wiang nong long	23418	True
th_district	th-52	chae hom	39266	True
th_district	th-52	hang chat	44191	True
th_district	th-52	ko kha	58454	True
th_district	th-52	mae mo	35369	True
th_district	th-52	mae phrik	15260	True
th_district	th-52	mae tha	35613	True
th_district	th-52	mueang lampang	220332	True
th_district	th-52	mueang pan	31138	True
th_district	th-52	ngao	53068	True
th_district	th-52	soem ngam	29928	True
th_district	th-52	sop prap	25477	True
th_district	th-52	thoen	56093	True
th_district	th-52	wang nuea	42259	True
