MB_CODE_2016,LGA_CODE_2016,LGA_NAME_2016,STATE_CODE_2016,STATE_NAME_2016,AREA_ALBERS_SQKM
80026160000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0582
80052830000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0725
80048110000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0399
80024950000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0581
80026100000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0674
80056547900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0315
80024920000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0814
80024930000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0898
80024940000,89399,Unincorporated ACT,8,Australian Capital Territory,0.089
80025530000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0605
80025550000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0508
80025540000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0488
80025520000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0354
80052800000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0268
80025200000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0501
80025230000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0399
80026180000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0584
80025130000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0832
80025140000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0412
80025150000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0517
80052790000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0082
80025750000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0568
80056483500,89399,Unincorporated ACT,8,Australian Capital Territory,0.0814
80048100000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1108
80026190000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0498
80026130000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0515
80024550000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0072
80025440000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0378
80025450000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0485
80025460000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0344
80024860000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0691
80025640000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0467
80025650000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0323
80052850000,89399,Unincorporated ACT,8,Australian Capital Territory,0.03
80052890000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0588
80025410000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0361
80025310000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0597
80025300000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0508
80025290000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0502
80025400000,89399,Unincorporated ACT,8,Australian Capital Territory,0.037
80025390000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0375
80048120000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0222
80052861000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1166
80052871000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0603
80026120000,89399,Unincorporated ACT,8,Australian Capital Territory,0.5494
80052862000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0435
80025670000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0712
80052840000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0792
80052872000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1451
80052880000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0782
80025680000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0616
80025690000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0583
80025220000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0704
80025210000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0596
80025190000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0474
80026060000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0563
80026050000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0474
80026041000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0253
80025560000,89399,Unincorporated ACT,8,Australian Capital Territory,0.082
80024530000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0501
80024700000,89399,Unincorporated ACT,8,Australian Capital Territory,0.27
80048060000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0344
80024900000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0373
80024680000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0873
80024890000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0616
80025060000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0622
80024910000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0359
80028430000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0232
80028520000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0626
80028410000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0516
80028610000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0353
80028600000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0942
80028590000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0398
80028580000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0384
80028570000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0369
80028510000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0649
80053340000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0014
80028480000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0009
80028530000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0342
80053350000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0016
80053360000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0006
80028540000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0321
80028560000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0344
80053400000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0397
80053310000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0034
80053320000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0006
80028450000,89399,Unincorporated ACT,8,Australian Capital Territory,0.3547
80028420000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0078
80028550000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0422
80028440000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1387
80053370000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0051
80053380000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0062
80028490000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0491
80028470000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0025
80028460000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0126
80028500000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0571
80053390000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0296
80031340000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0388
80030980000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0706
80030990000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0198
80031190000,89399,Unincorporated ACT,8,Australian Capital Territory,0.048
80048580000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0116
80031210000,89399,Unincorporated ACT,8,Australian Capital Territory,0.046
80031220000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0494
80053710000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0024
80031270000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0399
80053700000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0048
80031180000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0633
80031170000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0553
80031380000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0479
80048770000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0142
80030730000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0047
80056547100,89399,Unincorporated ACT,8,Australian Capital Territory,0.0193
80030720000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0137
80030870000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0146
80056481900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0279
80030740000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0076
80056479800,89399,Unincorporated ACT,8,Australian Capital Territory,0.0337
80048760000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0112
80056491700,89399,Unincorporated ACT,8,Australian Capital Territory,0.0253
80030860000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0188
80030710000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0339
80030760000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0163
80056520400,89399,Unincorporated ACT,8,Australian Capital Territory,0.0337
80030670000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0055
80030690000,89399,Unincorporated ACT,8,Australian Capital Territory,0.007
80031390000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0048
80056557400,89399,Unincorporated ACT,8,Australian Capital Territory,0.0195
80030770000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0458
80047900000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0034
80056540900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0532
80030750000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0121
80053720000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0054
80053730000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0168
80031100000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0574
80030930000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0529
80030840000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0201
80031230000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0663
80031110000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0733
80031260000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0407
80031040000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0534
80031163000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0285
80031161000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0166
80031050000,89399,Unincorporated ACT,8,Australian Capital Territory,0.006
80030960000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0352
80056493900,89399,Unincorporated ACT,8,Australian Capital Territory,0.0499
80056557500,89399,Unincorporated ACT,8,Australian Capital Territory,0.0507
80030790000,89399,Unincorporated ACT,8,Australian Capital Territory,0.039
80030800000,89399,Unincorporated ACT,8,Australian Capital Territory,0.059
80030850000,89399,Unincorporated ACT,8,Australian Capital Territory,0.008
80053790000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0093
80031120000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0277
80031370000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0455
80031130000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0286
80031320000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0333
80056544800,89399,Unincorporated ACT,8,Australian Capital Territory,0.0091
80056541300,89399,Unincorporated ACT,8,Australian Capital Territory,0.0406
80031020000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0376
80031030000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0456
80030920000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0324
80031280000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0526
80031290000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0387
80030910000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0274
80031162000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0134
80031350000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0158
80030830000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0258
80031360000,89399,Unincorporated ACT,8,Australian Capital Territory,0.016
80048610000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0356
80030900000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0088
80048220000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0321
80031060000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0541
80048230000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0132
80030880000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0637
80031010000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0685
80053740000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0054
80053750000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0071
80053760000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0067
80053770000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0077
80047840000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0092
80031150000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0507
80030891000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0158
80030892000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0473
80031240000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0424
80031070000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0305
80031080000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0692
80030970000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0339
80056544600,89399,Unincorporated ACT,8,Australian Capital Territory,0.272
80056545400,89399,Unincorporated ACT,8,Australian Capital Territory,0.1111
80031300000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0619
80048620000,89399,Unincorporated ACT,8,Australian Capital Territory,0.044
80031250000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0867
80053780000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0924
80053800000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0264
80048600000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0129
80056487800,89399,Unincorporated ACT,8,Australian Capital Territory,0.7826
80055020000,89399,Unincorporated ACT,8,Australian Capital Territory,2.7486
80040590000,89399,Unincorporated ACT,8,Australian Capital Territory,0.5074
80040610000,89399,Unincorporated ACT,8,Australian Capital Territory,1.8378
80040600000,89399,Unincorporated ACT,8,Australian Capital Territory,3.4049
80040630000,89399,Unincorporated ACT,8,Australian Capital Territory,1.6239
80034970000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0709
80034960000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0513
80034980000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0656
80034990000,89399,Unincorporated ACT,8,Australian Capital Territory,0.088
80035000000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0857
80035110000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0189
80035090000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0881
80035100000,89399,Unincorporated ACT,8,Australian Capital Territory,0.046
80034950000,89399,Unincorporated ACT,8,Australian Capital Territory,0.047
80035060000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0807
80035080000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0359
80035070000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0685
80035050000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0486
80035040000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0601
80035030000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0506
80035010000,89399,Unincorporated ACT,8,Australian Capital Territory,0.133
80035020000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0476
80038040000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0523
80038230000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0485
80038030000,89399,Unincorporated ACT,8,Australian Capital Territory,0.073
80037950000,89399,Unincorporated ACT,8,Australian Capital Territory,0.04
80054660000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0303
80038110000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0397
80038120000,89399,Unincorporated ACT,8,Australian Capital Territory,0.046
80038130000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0345
80038100000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0396
80054650000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0452
80038140000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0659
80037940000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0374
80038150000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0595
80038170000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0251
80037930000,89399,Unincorporated ACT,8,Australian Capital Territory,0.071
80038160000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0248
80038190000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0511
80038050000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0218
80037980000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0698
80038070000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0472
80038060000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0235
80038200000,89399,Unincorporated ACT,8,Australian Capital Territory,0.5931
80038080000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0596
80038090000,89399,Unincorporated ACT,8,Australian Capital Territory,0.039
80038220000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0529
80038180000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0389
80038250000,89399,Unincorporated ACT,8,Australian Capital Territory,0.057
80038020000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0519
80038010000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0504
80038000000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0649
80054681000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0161
80054670000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0137
80037990000,89399,Unincorporated ACT,8,Australian Capital Territory,0.057
80054682000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0091
80054690000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0154
80038240000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0388
80037970000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0528
80037960000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0353
80038210000,89399,Unincorporated ACT,8,Australian Capital Territory,0.045
80039930000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0097
80040250000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0494
80040262000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0704
80040030000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0667
80054960000,89399,Unincorporated ACT,8,Australian Capital Territory,0.2483
80040020000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0482
80039960000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0439
80040040000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0403
80040280000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0513
80054990000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1102
80040270000,89399,Unincorporated ACT,8,Australian Capital Territory,0.042
80054930000,89399,Unincorporated ACT,8,Australian Capital Territory,0.2231
80040120000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0385
80040000000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0665
80054940000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0215
80040010000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0518
80040261000,89399,Unincorporated ACT,8,Australian Capital Territory,0.2363
80054970000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0173
80039860000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0454
80040150000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0498
80040160000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0607
80040110000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0348
80040170000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0333
80040180000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0209
80040200000,89399,Unincorporated ACT,8,Australian Capital Territory,0.03
80040210000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0299
80040220000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0617
80040230000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0276
80054910000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0461
80039950000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0585
80039920000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1223
80039910000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0223
80039900000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0558
80039970000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0523
80039980000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0436
80039990000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0452
80054901000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0574
80039890000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0481
80039870000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0537
80054902000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0276
80049010000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0062
80040080000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0374
80054980000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0653
80054920000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0035
80040070000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0026
80039880000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0356
80040130000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0395
80054950000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1726
80040090000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0401
80040140000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0402
80040060000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0426
80040050000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0517
80040100000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0255
80039940000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0264
80040240000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0442
80040190000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0395
80040620000,89399,Unincorporated ACT,8,Australian Capital Territory,75.6837
80041520000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0375
80041530000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0777
80041500000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1046
80041510000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1181
80041740000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0482
80041752000,89399,Unincorporated ACT,8,Australian Capital Territory,0.02
80041780000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0499
80041100000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0391
80041770000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0789
80041810000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0293
80041820000,89399,Unincorporated ACT,8,Australian Capital Territory,0.057
80041830000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0504
80041840000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0362
80055050000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0232
80055080000,89399,Unincorporated ACT,8,Australian Capital Territory,0.005
80055070000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0454
80041850000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0412
80055060000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0075
80041800000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0488
80041460000,89399,Unincorporated ACT,8,Australian Capital Territory,0.2351
80041490000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0465
80041470000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0376
80041020000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0399
80041030000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0171
80041480000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0429
80049050000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0019
80041291000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0437
80041280000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0526
80041270000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0393
80041320000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0254
80041300000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0035
80055210000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0027
80055181000,89399,Unincorporated ACT,8,Australian Capital Territory,0.008
80055160000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0014
80041400000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0831
80041900000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0317
80041940000,89399,Unincorporated ACT,8,Australian Capital Territory,0.1016
80041120000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0136
80041910000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0604
80041130000,89399,Unincorporated ACT,8,Australian Capital Territory,0.015
80041950000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0344
80055230000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0235
80055220000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0419
80041930000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0277
80041920000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0353
80041890000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0375
80041880000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0212
80041870000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0548
80041860000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0369
80055200000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0272
80041160000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0999
80041340000,89399,Unincorporated ACT,8,Australian Capital Territory,0.049
80041370000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0563
80041390000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0219
80041380000,89399,Unincorporated ACT,8,Australian Capital Territory,0.116
80041360000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0501
80055190000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0212
80041410000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0732
80041240000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0345
80041250000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0576
80041260000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0532
80041700000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0707
80041150000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0633
80041110000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0644
80041690000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0449
80041710000,89399,Unincorporated ACT,8,Australian Capital Territory,0.043
80041680000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0338
80041673000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0096
80041050000,89399,Unincorporated ACT,8,Australian Capital Territory,0.063
80041070000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0464
80041640000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0099
80041630000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0569
80041672000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0345
80041671000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0248
80041660000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0352
80041650000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0583
80041760000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0112
80041720000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0463
80041751000,89399,Unincorporated ACT,8,Australian Capital Territory,0.025
80055090000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0394
80041730000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0443
80041140000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0392
80041790000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0271
80041060000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0441
80041540000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0542
80041570000,89399,Unincorporated ACT,8,Australian Capital Territory,0.0333
